time,Ohms,I,Tvti,Tsample,angle,Hdigit,Hanalog
4449.537499,-0.00027,0.0001,108.494,133.993,0,0.7499,0.7711
4451.923635,6.5e-05,0.0001,108.492,133.938,0,0.7499,0.7711
4454.307771,-0.000465,0.0001,108.495,133.901,0,0.7499,0.7711
4456.693908,5e-05,0.0001,108.493,133.866,0,0.7499,0.7711
4459.01004,-0.000845,0.0001,108.496,133.824,0,0.7499,0.7711
4461.327173,0.00047,0.0001,108.52,133.774,0,0.7499,0.7711
4463.644305,0.000605,0.0001,108.543,133.734,0,0.7499,0.7711
4466.062444,0.00022,0.0001,108.54,133.701,0,0.7499,0.7711
4468.428579,0.00021,0.0001,108.559,133.644,0,0.7499,0.7711
4470.753712,-0.00151,0.0001,108.579,133.612,0,0.7499,0.7711
4473.091846,-0.00024,0.0001,108.598,133.568,0,0.7499,0.7711
4475.476982,6.5e-05,0.0001,108.616,133.533,0,0.7499,0.7711
4477.792115,0.000545,0.0001,108.631,133.486,0,0.7499,0.7711
4480.176251,0.00089,0.0001,108.669,133.452,0,0.7499,0.7711
4482.503384,-1.5e-05,0.0001,108.685,133.408,0,0.7499,0.7711
4484.887521,0.00091,0.0001,108.709,133.359,0,0.7499,0.7711
4487.203653,-0.000155,0.0001,108.74,133.323,0,0.7499,0.7711
4489.588789,-0.00075,0.0001,108.759,133.289,0,0.7499,0.7711
4491.972926,0.00127,0.0001,108.792,133.246,0,0.7499,0.7711
4494.359062,-0.001235,0.0001,108.836,133.205,0,0.7499,0.7711
4496.677195,3.5e-05,0.0001,108.851,133.158,0,0.7499,0.7711
4499.013328,-0.000355,0.0001,108.896,133.125,0,0.7499,0.7711
4501.398465,0.00111,0.0001,108.917,133.083,0,0.7499,0.7711
4503.787602,-0.00065,0.0001,108.951,133.036,0,0.7499,0.7711
4506.114735,0.000465,0.0001,108.989,132.998,0,0.7499,0.7711
4508.501871,-0.00056,0.0001,109.023,132.964,0,0.7499,0.7711
4510.819004,5e-05,0.0001,109.062,132.921,0,0.7499,0.7711
4513.304146,0.00018,0.0001,109.102,132.883,0,0.7499,0.7711
4515.763287,-0.000115,0.0001,109.164,132.845,0,0.7499,0.7711
4518.119421,-0.000655,0.0001,109.168,132.812,0,0.7499,0.7711
4520.505558,-0.000405,0.0001,109.243,132.759,0,0.7499,0.7711
4522.922696,-0.00076,0.0001,109.275,132.72,0,0.7499,0.7711
4525.308833,-0.001155,0.0001,109.323,132.675,0,0.7499,0.7711
4527.625965,-0.000275,0.0001,109.354,132.661,0,0.7499,0.7711
4529.941097,-0.00068,0.0001,109.411,132.61,0,0.7499,0.7711
4532.325234,0.00122,0.0001,109.439,132.568,0,0.7499,0.7711
4534.639366,-9e-05,0.0001,109.488,132.532,0,0.7499,0.7711
4536.954499,0.00042,0.0001,109.541,132.489,0,0.7499,0.7711
4539.339635,-0.0003,0.0001,109.569,132.458,0,0.7499,0.7711
4541.756773,-0.00101,0.0001,109.633,132.431,0,0.7499,0.7711
4544.111908,-0.000715,0.0001,109.681,132.384,0,0.7499,0.7711
4546.497044,0.00034,0.0001,109.721,132.338,0,0.7499,0.7711
4548.982187,0.000165,0.0001,109.752,132.311,0,0.7499,0.7711
4551.337321,-0.000805,0.0001,109.809,132.273,0,0.7499,0.7711
4553.660454,-0.000125,0.0001,109.852,132.237,0,0.7499,0.7711
4555.976587,0.00034,0.0001,109.904,132.205,0,0.7499,0.7711
4558.31372,-0.000785,0.0001,109.97,132.164,0,0.7499,0.7711
4560.699857,-0.000425,0.0001,110.017,132.128,0,0.7499,0.7711
4563.015989,0.00027,0.0001,110.053,132.091,0,0.7499,0.7711
4565.353123,-0.000735,0.0001,110.104,132.058,0,0.7499,0.7711
4567.738259,0.001065,0.0001,110.165,132.023,0,0.7499,0.7711
4570.122396,-3.5e-05,0.0001,110.233,131.992,0,0.7499,0.7711
4572.508532,4e-05,0.0001,110.267,131.959,0,0.7499,0.7711
4574.893669,-0.000975,0.0001,110.324,131.93,0,0.7499,0.7711
4577.277805,0.00143,0.0001,110.371,131.883,0,0.7499,0.7711
4579.662941,-0.00014,0.0001,110.437,131.855,0,0.7499,0.7711
4582.047078,-0.000485,0.0001,110.477,131.825,0,0.7499,0.7711
4584.36221,-0.000665,0.0001,110.526,131.779,0,0.7499,0.7711
4586.701344,0.000785,0.0001,110.607,131.739,0,0.7499,0.7711
4589.08548,0.000295,0.0001,110.626,131.722,0,0.7499,0.7711
4591.401613,0.00028,0.0001,110.669,131.694,0,0.7499,0.7711
