time,Ohms,I,Tvti,Tsample,angle,Hdigit,Hanalog
19687.32205,0.000755,0.0001,108.235,133.97,0,1.9998,2.0279
19689.751189,2e-05,0.0001,108.226,133.939,0,1.9998,2.0279
19692.110324,-0.001005,0.0001,108.249,133.89,0,1.9998,2.0279
19694.498461,-0.00075,0.0001,108.26,133.866,0,1.9998,2.0278
19696.817594,0.00039,0.0001,108.287,133.798,0,1.9998,2.028
19699.246733,-0.00149,0.0001,108.291,133.756,0,1.9998,2.0279
19701.615868,0.000205,0.0001,108.336,133.722,0,1.9998,2.0278
19703.933001,-0.000715,0.0001,108.339,133.668,0,1.9998,2.0278
19706.319137,0.000455,0.0001,108.357,133.638,0,1.9998,2.0278
19708.63527,0.000435,0.0001,108.384,133.603,0,1.9998,2.0279
19710.957402,0.00052,0.0001,108.397,133.566,0,1.9998,2.0279
19713.279535,0.000435,0.0001,108.432,133.521,0,1.9998,2.0279
19715.604668,-0.001645,0.0001,108.466,133.466,0,1.9998,2.028
19717.934801,0.001735,0.0001,108.475,133.435,0,1.9998,2.0279
19720.249934,0.00027,0.0001,108.533,133.396,0,1.9998,2.0279
19722.572067,0.000445,0.0001,108.542,133.352,0,1.9998,2.0279
19724.9102,-0.00092,0.0001,108.574,133.312,0,1.9998,2.0278
19727.253334,-0.00019,0.0001,108.611,133.276,0,1.9998,2.0279
19729.601469,-0.0012,0.0001,108.653,133.226,0,1.9998,2.0279
19731.926602,0.00084,0.0001,108.659,133.184,0,1.9998,2.0279
19734.265735,-0.001765,0.0001,108.72,133.149,0,1.9998,2.0279
19736.584868,0.000385,0.0001,108.75,133.107,0,1.9998,2.0279
19738.927002,-0.00046,0.0001,108.793,133.063,0,1.9998,2.0279
19741.34614,0.002035,0.0001,108.817,133.016,0,1.9998,2.0279
19743.705275,0.00053,0.0001,108.859,132.982,0,1.9998,2.028
19746.027408,0.000435,0.0001,108.898,132.937,0,1.9998,2.0279
19748.439546,-1e-05,0.0001,108.945,132.902,0,1.9998,2.0279
19750.826683,-0.000915,0.0001,108.985,132.861,0,1.9998,2.0279
19753.159816,-0.00054,0.0001,109.032,132.831,0,1.9998,2.0279
19755.549953,0.00161,0.0001,109.073,132.777,0,1.9998,2.0279
19757.935089,0.00017,0.0001,109.126,132.748,0,1.9998,2.0279
