time,Ohms,I,Tvti,Tsample,angle,Hdigit,Hanalog
2745.022006,-0.000729166666667,0.0001,108.389,133.986,0,2.9997,3.0361
2747.482147,0.000120833333333,0.0001,108.392,133.948,0,2.9997,3.0362
2749.946288,-0.000208333333333,0.0001,108.4,133.905,0,2.9997,3.0361
2752.410429,0.000658333333333,0.0001,108.4,133.855,0,2.9997,3.0361
2754.87057,-0.000241666666667,0.0001,108.407,133.81,0,2.9997,3.0362
2757.32471,-0.000195833333333,0.0001,108.43,133.782,0,2.9997,3.0362
2759.792851,-0.000716666666667,0.0001,108.409,133.729,0,2.9997,3.0361
2762.250992,-0.000808333333333,0.0001,108.453,133.682,0,2.9997,3.0362
2764.718133,0.000891666666667,0.0001,108.467,133.644,0,2.9997,3.0361
2767.177273,-0.000816666666667,0.0001,108.462,133.61,0,2.9997,3.0361
2769.74042,-0.00138333333333,0.0001,108.481,133.553,0,2.9997,3.0361
2772.242563,0.000529166666667,0.0001,108.506,133.511,0,2.9997,3.0362
2774.80971,-0.000291666666667,0.0001,108.525,133.464,0,2.9997,3.0362
2777.299852,0.000416666666667,0.0001,108.555,133.42,0,2.9997,3.0362
2779.864999,0.000258333333333,0.0001,108.566,133.381,0,2.9997,3.0362
2782.361142,-0.0003625,0.0001,108.608,133.332,0,2.9997,3.0362
2784.820283,0.000175,0.0001,108.629,133.306,0,2.9997,3.0361
2787.290424,0.000470833333333,0.0001,108.664,133.245,0,2.9997,3.0361
2789.747564,0.00110833333333,0.0001,108.706,133.217,0,2.9997,3.0362
2792.207705,-0.0002375,0.0001,108.727,133.163,0,2.9997,3.0362
2794.666846,-0.000433333333333,0.0001,108.76,133.126,0,2.9997,3.0362
2797.125986,-0.0009125,0.0001,108.792,133.085,0,2.9997,3.0361
2799.587127,0.000325,0.0001,108.819,133.027,0,2.9997,3.0362
2802.042268,0.000841666666667,0.0001,108.85,133.002,0,2.9997,3.0362
2804.500408,-0.000879166666667,0.0001,108.89,132.959,0,2.9997,3.0362
2806.966549,-0.00172083333333,0.0001,108.931,132.908,0,2.9997,3.0362
2809.42969,-3.75e-05,0.0001,108.981,132.872,0,2.9997,3.0362
2811.887831,-0.0002625,0.0001,109.018,132.836,0,2.9997,3.0362
2814.350972,-0.0012875,0.0001,109.05,132.797,0,2.9997,3.0362
2816.815113,6.66666666667e-05,0.0001,109.116,132.744,0,2.9997,3.0362
2819.277253,0.000458333333333,0.0001,109.144,132.716,0,2.9997,3.0362
2821.734394,-0.000291666666667,0.0001,109.173,132.666,0,2.9997,3.0362
2824.194535,-0.00112916666667,0.0001,109.226,132.63,0,2.9997,3.0362
2826.659676,-0.000483333333333,0.0001,109.283,132.598,0,2.9997,3.0362
2829.124817,0.000120833333333,0.0001,109.333,132.551,0,2.9997,3.0362
2831.585957,0.000208333333333,0.0001,109.361,132.522,0,2.9997,3.0362
2834.142104,-0.000895833333333,0.0001,109.418,132.483,0,2.9997,3.0362
2836.690249,-0.0010375,0.0001,109.481,132.432,0,2.9997,3.0362
2839.137389,0.000766666666667,0.0001,109.519,132.4,0,2.9997,3.0362
2841.60353,-0.0003125,0.0001,109.565,132.351,0,2.9997,3.0362
2844.167677,-0.000916666666667,0.0001,109.622,132.322,0,2.9997,3.0363
2846.616817,0.0003,0.0001,109.665,132.271,0,2.9997,3.0363
2849.081958,0.00152916666667,0.0001,109.74,132.233,0,2.9997,3.0362
2851.541099,0.000691666666667,0.0001,109.777,132.198,0,2.9997,3.0362
2854.00624,-0.000120833333333,0.0001,109.83,132.159,0,2.9997,3.0362
2856.468381,-0.000241666666667,0.0001,109.885,132.12,0,2.9997,3.0362
2858.928521,0.0003125,0.0001,109.938,132.085,0,2.9997,3.0363
2861.390662,0.000966666666667,0.0001,109.973,132.053,0,2.9997,3.0362
2863.848803,2.91666666667e-05,0.0001,110.032,132.015,0,2.9997,3.0363
2866.313944,-0.000895833333333,0.0001,110.096,131.97,0,2.9997,3.0363
2868.772084,-0.00101666666667,0.0001,110.161,131.939,0,2.9997,3.0362
2871.228225,0.0008,0.0001,110.2,131.895,0,2.9997,3.0362
2873.692366,0.00106666666667,0.0001,110.27,131.857,0,2.9997,3.0363
2876.153507,-0.000595833333333,0.0001,110.319,131.824,0,2.9997,3.0362
2878.616647,-2.06795153138e-20,0.0001,110.361,131.784,0,2.9997,3.0362
2881.074788,-0.000658333333333,0.0001,110.43,131.756,0,2.9997,3.0362
2883.535929,8.75e-05,0.0001,110.498,131.726,0,2.9997,3.0362
2885.99907,0.000141666666667,0.0001,110.532,131.685,0,2.9997,3.0362
2888.464211,-0.000395833333333,0.0001,110.623,131.642,0,2.9997,3.0362
2890.920351,-0.000566666666667,0.0001,110.654,131.609,0,2.9997,3.0362
2893.386492,0.00246666666667,0.0001,110.721,131.576,0,2.9997,3.0362
2895.842633,0.000616666666667,0.0001,110.769,131.54,0,2.9997,3.0363
2898.300773,-0.00161666666667,0.0001,110.836,131.507,0,2.9997,3.0363
2900.761914,-0.00149166666667,0.0001,110.89,131.473,0,2.9997,3.0362
2903.221055,0.00224166666667,0.0001,110.947,131.443,0,2.9997,3.0363
2905.681195,0.0001,0.0001,110.974,131.415,0,2.9997,3.0362
2908.140336,-0.000475,0.0001,111.055,131.371,0,2.9997,3.0362
2910.597477,0.000566666666667,0.0001,111.118,131.335,0,2.9997,3.0363
2913.057617,-0.000741666666667,0.0001,111.167,131.303,0,2.9997,3.0362
2915.512758,-0.0008125,0.0001,111.227,131.275,0,2.9997,3.0362
2917.974899,-0.000641666666667,0.0001,111.264,131.241,0,2.9997,3.0362
2920.430039,-0.000466666666667,0.0001,111.325,131.215,0,2.9997,3.0362
2922.88818,-0.000170833333333,0.0001,111.382,131.175,0,2.9997,3.0362
2925.35032,0.000820833333333,0.0001,111.455,131.145,0,2.9997,3.0361
2927.816462,0.00085,0.0001,111.482,131.125,0,2.9997,3.0362
2930.275602,0.0003,0.0001,111.562,131.082,0,2.9997,3.0362
2932.729743,0.0007,0.0001,111.593,131.051,0,2.9997,3.0363
2935.197884,0.00150833333333,0.0001,111.647,131.018,0,2.9997,3.0363
2937.661025,0.000595833333333,0.0001,111.69,130.99,0,2.9997,3.0363
2940.123165,-0.000383333333333,0.0001,111.767,130.962,0,2.9997,3.0362
2942.578306,0.000479166666667,0.0001,111.825,130.922,0,2.9997,3.0363
2945.034446,-0.000375,0.0001,111.87,130.897,0,2.9997,3.0362
2947.492587,-0.000133333333333,0.0001,111.922,130.863,0,2.9997,3.0362
2949.948727,-0.0007,0.0001,111.993,130.832,0,2.9997,3.0362
2952.410868,-0.0015625,0.0001,112.032,130.805,0,2.9997,3.0363
2954.873009,-0.00139166666667,0.0001,112.07,130.786,0,2.9997,3.0362
2957.33615,4.16666666667e-05,0.0001,112.121,130.755,0,2.9997,3.0362
2959.794291,0.000720833333333,0.0001,112.194,130.723,0,2.9997,3.0362
2962.257431,-0.000758333333333,0.0001,112.234,130.7,0,2.9997,3.0362
2964.715572,-0.00168333333333,0.0001,112.296,130.664,0,2.9997,3.0362
2967.173713,0.00104583333333,0.0001,112.349,130.637,0,2.9997,3.0362
2969.632853,0.000370833333333,0.0001,112.395,130.614,0,2.9997,3.0362
2972.091994,-0.0004625,0.0001,112.436,130.587,0,2.9997,3.0362
2974.549134,2.91666666667e-05,0.0001,112.49,130.553,0,2.9997,3.0363
2977.005275,-0.000808333333333,0.0001,112.531,130.541,0,2.9997,3.0363
2979.462416,0.000675,0.0001,112.603,130.503,0,2.9997,3.0362
2981.918556,0.000508333333333,0.0001,112.64,130.47,0,2.9997,3.0362
2984.374696,-0.0011125,0.0001,112.71,130.449,0,2.9997,3.0363
2986.833837,-0.000808333333333,0.0001,112.759,130.428,0,2.9997,3.0362
2989.291978,-0.00152916666667,0.0001,112.797,130.401,0,2.9997,3.0363
2991.749118,-4.58333333333e-05,0.0001,112.854,130.385,0,2.9997,3.0362
2994.207259,0.0004875,0.0001,112.882,130.354,0,2.9997,3.0363
2996.663399,-2.08333333333e-05,0.0001,112.964,130.329,0,2.9997,3.0362
2999.12354,0.000920833333333,0.0001,112.986,130.305,0,2.9997,3.0362
3001.580681,0.000266666666667,0.0001,113.04,130.281,0,2.9997,3.0362
3004.035821,0.000166666666667,0.0001,113.086,130.259,0,2.9997,3.0362
3006.497962,0.0008125,0.0001,113.139,130.229,0,2.9997,3.0362
3008.965103,0.0006,0.0001,113.213,130.207,0,2.9997,3.0362
3011.449245,-0.0001375,0.0001,113.252,130.187,0,2.9997,3.0362
3013.916386,-8.33333333333e-06,0.0001,113.297,130.159,0,2.9997,3.0362
3016.371527,-0.000608333333333,0.0001,113.337,130.136,0,2.9997,3.0362
3018.825667,0.000433333333333,0.0001,113.383,130.113,0,2.9997,3.0362
3021.283808,0.00100833333333,0.0001,113.427,130.094,0,2.9997,3.0363
3023.744948,0.0009125,0.0001,113.491,130.072,0,2.9997,3.0362
3026.200089,0.000533333333333,0.0001,113.537,130.054,0,2.9997,3.0362
3028.659229,-0.0002875,0.0001,113.598,130.023,0,2.9997,3.0362
3031.221376,-0.000429166666667,0.0001,113.629,130.008,0,2.9997,3.0362
3033.717519,0.001125,0.0001,113.678,129.985,0,2.9997,3.0363
3036.173659,-0.0001,0.0001,113.71,129.968,0,2.9997,3.0363
3038.6308,5.7351189137e-19,0.0001,113.767,129.939,0,2.9997,3.0362
3041.08894,-0.0003125,0.0001,113.826,129.921,0,2.9997,3.0362
3043.544081,-0.00170416666667,0.0001,113.859,129.905,0,2.9997,3.0363
3045.999221,0.000458333333333,0.0001,113.909,129.881,0,2.9997,3.0362
3048.462362,-0.000954166666667,0.0001,113.973,129.859,0,2.9997,3.0363
3050.923503,0.00102083333333,0.0001,114.02,129.845,0,2.9997,3.0362
3053.372643,-0.002,0.0001,114.053,129.827,0,2.9997,3.0362
3055.829783,-0.00175833333333,0.0001,114.084,129.813,0,2.9997,3.0363
3058.286924,0.0009625,0.0001,114.137,129.789,0,2.9997,3.0362
3060.751065,0.000508333333333,0.0001,114.196,129.76,0,2.9997,3.0362
3063.206205,-0.001075,0.0001,114.235,129.746,0,2.9997,3.0361
3065.663346,0.000395833333333,0.0001,114.313,129.733,0,2.9997,3.0362
3068.120486,0.000595833333333,0.0001,114.331,129.719,0,2.9997,3.0362
3070.578627,0.00135,0.0001,114.377,129.69,0,2.9997,3.0363
3073.033767,-0.000670833333333,0.0001,114.421,129.682,0,2.9997,3.0362
3075.492908,0.00169583333333,0.0001,114.457,129.67,0,2.9997,3.0361
3077.949049,0.000979166666667,0.0001,114.52,129.65,0,2.9997,3.0362
3080.409189,-0.000445833333333,0.0001,114.557,129.626,0,2.9997,3.0362
3082.86433,-0.000566666666667,0.0001,114.606,129.613,0,2.9997,3.0362
3085.31947,-0.00135416666667,0.0001,114.676,129.601,0,2.9997,3.0362
3087.780611,5e-05,0.0001,114.707,129.58,0,2.9997,3.0363
3090.244752,0.00015,0.0001,114.738,129.565,0,2.9997,3.0362
3092.699892,-0.000470833333333,0.0001,114.779,129.558,0,2.9997,3.0362
3095.157033,0.000345833333333,0.0001,114.838,129.546,0,2.9997,3.0362
3097.613173,0.00115833333333,0.0001,114.866,129.538,0,2.9997,3.0361
3100.072314,-0.0001375,0.0001,114.938,129.499,0,2.9997,3.0362
3102.531455,-0.000116666666667,0.0001,114.971,129.492,0,2.9997,3.0363
3104.986595,-2.08333333333e-05,0.0001,115.008,129.477,0,2.9997,3.0362
3107.443736,-0.00115,0.0001,115.027,129.472,0,2.9997,3.0362
3109.900876,-0.0002,0.0001,115.092,129.455,0,2.9997,3.0362
3112.359017,-0.0010875,0.0001,115.174,129.438,0,2.9997,3.0362
3114.821158,-0.000229166666667,0.0001,115.185,129.421,0,2.9997,3.0362
3117.279298,-0.00168333333333,0.0001,115.24,129.411,0,2.9997,3.0362
3119.740439,8.75e-05,0.0001,115.288,129.393,0,2.9997,3.0362
3122.19958,-0.000491666666667,0.0001,115.321,129.386,0,2.9997,3.0362
3124.65972,0.000620833333333,0.0001,115.366,129.376,0,2.9997,3.0362
3127.116861,0.000720833333333,0.0001,115.401,129.36,0,2.9997,3.0362
3129.572001,0.000116666666667,0.0001,115.463,129.345,0,2.9997,3.0362
3132.030142,0.0004375,0.0001,115.508,129.331,0,2.9997,3.0362
3134.488282,-0.0007125,0.0001,115.543,129.323,0,2.9997,3.0361
