time,Ohms,I,Tvti,Tsample,angle,Hdigit,Hanalog
12233.174698,-0.0008,0.0001,108.203,133.977,0,0.9999,1.0249
12235.49483,0.00079,0.0001,108.213,133.953,0,0.9999,1.0249
12237.822963,-0.001295,0.0001,108.23,133.905,0,0.9999,1.0249
12240.143096,-0.000575,0.0001,108.244,133.876,0,0.9999,1.0249
12242.461229,-0.00074,0.0001,108.268,133.824,0,0.9999,1.0249
12244.804363,-0.00069,0.0001,108.252,133.769,0,0.9999,1.0249
12247.247503,0.00074,0.0001,108.274,133.733,0,0.9999,1.0249
12249.603637,0.00076,0.0001,108.314,133.689,0,0.9999,1.0249
12251.91977,0.00026,0.0001,108.322,133.65,0,0.9999,1.0249
12254.305906,-0.00025,0.0001,108.364,133.598,0,0.9999,1.0249
12256.690043,0.001575,0.0001,108.378,133.565,0,0.9999,1.0249
12259.011175,0.000695,0.0001,108.388,133.529,0,0.9999,1.0249
12261.433314,0.00044,0.0001,108.432,133.473,0,0.9999,1.0249
12263.790449,0.000525,0.0001,108.447,133.437,0,0.9999,1.0249
12266.108581,-9e-05,0.0001,108.476,133.388,0,0.9999,1.0249
12268.493718,-3.5e-05,0.0001,108.526,133.343,0,0.9999,1.0249
12270.917856,-0.002775,0.0001,108.544,133.309,0,0.9999,1.0249
12273.281992,-7.5e-05,0.0001,108.582,133.283,0,0.9999,1.0249
12275.619125,0.000975,0.0001,108.612,133.222,0,0.9999,1.0249
12277.939258,0.00087,0.0001,108.655,133.181,0,0.9999,1.0249
12280.330395,0.000765,0.0001,108.668,133.147,0,0.9999,1.0249
12282.656528,0.00036,0.0001,108.727,133.104,0,0.9999,1.0249
12284.998662,-0.000565,0.0001,108.745,133.071,0,0.9999,1.0249
12287.321795,0.000595,0.0001,108.811,133.02,0,0.9999,1.0249
12289.642927,0.000615,0.0001,108.838,132.997,0,0.9999,1.0249
12292.033064,0.00095,0.0001,108.879,132.933,0,0.9999,1.0249
12294.353197,0.001215,0.0001,108.92,132.905,0,0.9999,1.0249
12296.740333,-0.000525,0.0001,108.941,132.864,0,0.9999,1.0249
12299.171472,-0.000155,0.0001,109.006,132.824,0,0.9999,1.0249
12301.530607,0.00047,0.0001,109.068,132.777,0,0.9999,1.0249
12304.01875,3.5e-05,0.0001,109.106,132.748,0,0.9999,1.0249
12306.375884,-0.0001,0.0001,109.146,132.708,0,0.9999,1.0249
12308.694017,-0.00055,0.0001,109.181,132.668,0,0.9999,1.0249
12311.114155,-0.000605,0.0001,109.233,132.631,0,0.9999,1.0249
12313.47429,-0.00102,0.0001,109.282,132.593,0,0.9999,1.0249
12315.811424,-0.001155,0.0001,109.331,132.559,0,0.9999,1.0249
12318.130557,0.00044,0.0001,109.375,132.509,0,0.9999,1.0249
12320.446689,-2e-05,0.0001,109.424,132.479,0,0.9999,1.0249
12322.836826,0.001085,0.0001,109.475,132.433,0,0.9999,1.0249
12325.224963,-0.00077,0.0001,109.516,132.411,0,0.9999,1.0249
12327.612099,-0.00073,0.0001,109.581,132.367,0,0.9999,1.0249
12329.997236,-0.00039,0.0001,109.626,132.335,0,0.9999,1.0249
12332.320368,1e-05,0.0001,109.684,132.288,0,0.9999,1.0249
12334.703505,0.000475,0.0001,109.721,132.253,0,0.9999,1.0249
12337.025638,0.00067,0.0001,109.773,132.223,0,0.9999,1.0249
12339.34477,-0.000185,0.0001,109.819,132.182,0,0.9999,1.0249
12341.676904,-0.00016,0.0001,109.879,132.15,0,0.9999,1.0249
12343.992036,0.000635,0.0001,109.903,132.118,0,0.9999,1.0249
12346.321169,-0.000235,0.0001,109.985,132.079,0,0.9999,1.0249
12348.643302,-0.000305,0.0001,110.008,132.05,0,0.9999,1.0249
12350.976435,-0.000515,0.0001,110.083,132,0,0.9999,1.0249
12353.317569,-0.00011,0.0001,110.139,131.974,0,0.9999,1.0249
12355.699706,-0.00032,0.0001,110.2,131.925,0,0.9999,1.0249
12358.039839,-0.00073,0.0001,110.244,131.905,0,0.9999,1.0249
12360.359972,0.000265,0.0001,110.297,131.862,0,0.9999,1.0249
12362.681105,-0.0001,0.0001,110.355,131.832,0,0.9999,1.0249
12365.026239,-0.000265,0.0001,110.42,131.8,0,0.9999,1.0249
12367.341372,0.00122,0.0001,110.455,131.767,0,0.9999,1.0249
12369.660504,-0.00143,0.0001,110.53,131.733,0,0.9999,1.0249
12371.980637,0.00143,0.0001,110.548,131.711,0,0.9999,1.0249
12374.29977,-0.000325,0.0001,110.627,131.66,0,0.9999,1.0249
12376.683906,-2.5e-05,0.0001,110.669,131.633,0,0.9999,1.0249
12378.999038,-0.00082,0.0001,110.722,131.597,0,0.9999,1.0249
12381.386175,-0.000145,0.0001,110.774,131.56,0,0.9999,1.0249
12383.702307,0.000305,0.0001,110.833,131.528,0,0.9999,1.0249
12386.085444,0.000475,0.0001,110.885,131.5,0,0.9999,1.0249
12388.402576,0.00122,0.0001,110.922,131.478,0,0.9999,1.0249
12390.788713,-0.00072,0.0001,110.988,131.43,0,0.9999,1.0249
12393.105845,-3.5e-05,0.0001,111.048,131.408,0,0.9999,1.0249
12395.441979,-0.000215,0.0001,111.101,131.372,0,0.9999,1.0249
12397.827115,-6.5e-05,0.0001,111.147,131.336,0,0.9999,1.0249
12400.217252,0.00053,0.0001,111.199,131.317,0,0.9999,1.0249
12402.534384,-0.000765,0.0001,111.265,131.284,0,0.9999,1.0249
12404.860517,0.00042,0.0001,111.29,131.271,0,0.9999,1.0249
