time,Ohms,I,Tvti,Tsample,angle,Hdigit,Hanalog
4773.931053,-0.000635,0.0001,108.443,133.948,0,0,-0.0054
4776.289188,-0.000535,0.0001,108.451,133.905,0,0,-0.0054
4778.675325,0.000735,0.0001,108.462,133.877,0,0,-0.0054
4780.995457,-1e-05,0.0001,108.464,133.849,0,0,-0.0054
4783.31159,-2.5e-05,0.0001,108.476,133.779,0,0,-0.0054
4785.693726,0.00145,0.0001,108.487,133.741,0,0,-0.0054
4788.013859,-0.00103,0.0001,108.493,133.692,0,0,-0.0054
4790.500001,-0.00074,0.0001,108.517,133.655,0,0,-0.0054
4792.861136,-0.000365,0.0001,108.55,133.613,0,0,-0.0054
4795.19927,0.000775,0.0001,108.564,133.574,0,0,-0.0054
4797.582406,-0.000825,0.0001,108.549,133.523,0,0,-0.0054
4799.903539,0.000565,0.0001,108.585,133.488,0,0,-0.0054
4802.219671,-0.00084,0.0001,108.606,133.455,0,0,-0.0054
4804.537804,0.00068,0.0001,108.63,133.414,0,0,-0.0054
4806.860937,-0.00011,0.0001,108.662,133.369,0,0,-0.0054
4809.276075,-0.000865,0.0001,108.702,133.326,0,0,-0.0054
4811.652211,5.5e-05,0.0001,108.717,133.288,0,0,-0.0054
4814.037347,-0.000585,0.0001,108.745,133.254,0,0,-0.0054
4816.35448,0.00116,0.0001,108.78,133.212,0,0,-0.0053
4818.672612,0.000465,0.0001,108.811,133.172,0,0,-0.0053
4821.057749,-0.001065,0.0001,108.831,133.125,0,0,-0.0053
4823.444885,0.000245,0.0001,108.88,133.084,0,0,-0.0053
4825.759018,-0.001165,0.0001,108.917,133.051,0,0,-0.0053
4828.146154,0.00014,0.0001,108.937,132.997,0,0,-0.0053
4830.461287,0.000455,0.0001,108.971,132.965,0,0,-0.0053
4832.775419,-0.000605,0.0001,109.019,132.927,0,0,-0.0053
4835.095552,-0.000245,0.0001,109.049,132.888,0,0,-0.0053
4837.411684,-0.000475,0.0001,109.088,132.852,0,0,-0.0053
4839.796821,4e-05,0.0001,109.139,132.81,0,0,-0.0053
4842.120954,-0.00015,0.0001,109.165,132.775,0,0,-0.0053
4844.451087,-0.00036,0.0001,109.209,132.735,0,0,-0.0053
4846.768219,0.00014,0.0001,109.251,132.705,0,0,-0.0053
4849.152356,-0.00091,0.0001,109.291,132.663,0,0,-0.0053
4851.547493,0.00071,0.0001,109.331,132.624,0,0,-0.0053
4853.863625,0.000145,0.0001,109.388,132.587,0,0,-0.0053
