time,Ohms,I,Tvti,Tsample,angle,Hdigit,Hanalog
12841.787509,0.0002875,0.0001,93.8436,110.999,0,5.9997,6.0273
12844.359656,-0.000808333333333,0.0001,93.8471,110.979,0,5.9997,6.0273
12846.853798,-0.000179166666667,0.0001,93.8314,110.951,0,5.9997,6.0273
12849.415945,-0.00167083333333,0.0001,93.8365,110.925,0,5.9997,6.0273
12851.966091,-0.0002,0.0001,93.8284,110.906,0,5.9997,6.0273
12854.484235,-0.00129583333333,0.0001,93.8331,110.903,0,5.9997,6.0272
12857.053382,0.00128333333333,0.0001,93.8255,110.843,0,5.9997,6.0274
12859.504522,0.000916666666667,0.0001,93.8298,110.83,0,5.9997,6.0274
12861.967663,-0.00065,0.0001,93.8338,110.809,0,5.9997,6.0276
12864.432804,0.00323333333333,0.0001,93.8187,110.787,0,5.9997,6.0274
12866.897945,-0.000579166666667,0.0001,93.8164,110.76,0,5.9997,6.0274
12869.356085,0.0010625,0.0001,93.8248,110.732,0,5.9997,6.0274
12871.819226,-0.0027,0.0001,93.8144,110.711,0,5.9997,6.0274
12874.286367,-0.00192083333333,0.0001,93.8267,110.68,0,5.9997,6.0273
12876.753508,-0.001225,0.0001,93.8271,110.67,0,5.9997,6.0273
12879.213649,-0.0006,0.0001,93.8263,110.637,0,5.9997,6.0273
12881.67979,0.000254166666667,0.0001,93.8149,110.614,0,5.9997,6.0273
12884.137931,0.00154166666667,0.0001,93.8087,110.584,0,5.9997,6.0273
12886.596071,-0.000620833333333,0.0001,93.8067,110.569,0,5.9997,6.0276
12889.056212,0.000933333333333,0.0001,93.8152,110.541,0,5.9997,6.0274
12891.518353,-0.00110833333333,0.0001,93.7999,110.522,0,5.9997,6.0273
12893.982494,0.001375,0.0001,93.8078,110.494,0,5.9997,6.0274
12896.441635,0.00325,0.0001,93.7909,110.467,0,5.9997,6.0276
12898.907776,0.000283333333333,0.0001,93.8115,110.444,0,5.9997,6.0273
12901.368916,-0.00136666666667,0.0001,93.8026,110.431,0,5.9997,6.0273
12903.826057,-0.0018125,0.0001,93.7891,110.417,0,5.9997,6.0273
12906.289198,-1.66666666667e-05,0.0001,93.8065,110.386,0,5.9997,6.0273
12908.756339,0.00142916666667,0.0001,93.7984,110.352,0,5.9997,6.0273
12911.22148,-0.000845833333333,0.0001,93.7949,110.324,0,5.9997,6.0272
12913.682621,0.0005375,0.0001,93.779,110.302,0,5.9997,6.0274
12916.145762,-0.00354166666667,0.0001,93.7847,110.287,0,5.9997,6.0272
12918.610903,-0.00137916666667,0.0001,93.7808,110.271,0,5.9997,6.0274
12921.072043,0.00132083333333,0.0001,93.7863,110.246,0,5.9997,6.0273
12923.533184,0.0006125,0.0001,93.7791,110.22,0,5.9997,6.0274
12925.995325,0.0015375,0.0001,93.7778,110.206,0,5.9997,6.0274
12928.457466,-0.0021375,0.0001,93.7684,110.162,0,5.9997,6.0273
12930.915606,-0.0008,0.0001,93.7701,110.153,0,5.9997,6.0272
12933.376747,-0.000575,0.0001,93.7643,110.133,0,5.9997,6.0272
12935.837888,-0.00139166666667,0.0001,93.7649,110.111,0,5.9997,6.0272
12938.298029,0.000858333333333,0.0001,93.7657,110.088,0,5.9997,6.0273
12940.756169,0.0009625,0.0001,93.762,110.063,0,5.9997,6.0273
12943.22131,-0.000929166666667,0.0001,93.7552,110.054,0,5.9997,6.0273
12945.726454,-0.000979166666667,0.0001,93.7534,110.027,0,5.9997,6.0274
12948.327602,-0.000704166666667,0.0001,93.7457,110.009,0,5.9997,6.0274
12950.825745,-0.00351666666667,0.0001,93.7425,109.971,0,5.9997,6.0272
12953.402893,0.00382916666667,0.0001,93.7374,109.959,0,5.9997,6.0271
12955.895035,0.000483333333333,0.0001,93.7336,109.926,0,5.9997,6.0274
12958.462182,-0.0014,0.0001,93.7348,109.919,0,5.9997,6.0273
12960.960325,-0.000979166666667,0.0001,93.7372,109.879,0,5.9997,6.0273
12963.521471,-0.0020875,0.0001,93.7304,109.868,0,5.9997,6.0273
12966.054616,0.00045,0.0001,93.7281,109.853,0,5.9997,6.0273
12968.514757,-0.000558333333333,0.0001,93.7172,109.806,0,5.9997,6.0273
12970.976898,-0.000875,0.0001,93.7098,109.782,0,5.9997,6.0273
12973.440039,-0.000641666666667,0.0001,93.7143,109.766,0,5.9997,6.0273
12975.898179,-0.000729166666667,0.0001,93.7194,109.753,0,5.9997,6.0273
12978.36632,0.000766666666667,0.0001,93.6988,109.741,0,5.9997,6.0271
12980.830461,-4.16666666667e-06,0.0001,93.6967,109.705,0,5.9997,6.0273
12983.287602,0.00107916666667,0.0001,93.7016,109.693,0,5.9997,6.0273
12985.785745,0.000195833333333,0.0001,93.7065,109.657,0,5.9997,6.0273
12988.390894,-0.00194166666667,0.0001,93.6756,109.648,0,5.9997,6.0272
12990.892037,-0.0008125,0.0001,93.6835,109.64,0,5.9997,6.0273
12993.466184,-0.000916666666667,0.0001,93.6856,109.61,0,5.9997,6.0274
12995.963327,0.00075,0.0001,93.675,109.6,0,5.9997,6.0272
12998.531474,-0.00166666666667,0.0001,93.6848,109.557,0,5.9997,6.0274
13001.028617,0.000625,0.0001,93.6721,109.549,0,5.9997,6.0272
13003.504758,-0.00128333333333,0.0001,93.6654,109.525,0,5.9997,6.0273
13005.960899,-0.00130416666667,0.0001,93.6501,109.515,0,5.9997,6.0271
13008.42304,0.000416666666667,0.0001,93.6531,109.47,0,5.9997,6.0272
